rndrng_prvdr_geo_lvl,rndrng_prvdr_geo_cd,StateName,hcpcs_cd,hcpcs_desc,desc,hcpcs_drug_ind,place_of_srvc,tot_rndrng_prvdrs,tot_benes,tot_srvcs,tot_bene_day_srvcs,avg_sbmtd_chrg,avg_mdcr_alowd_amt,avg_mdcr_pymt_amt,avg_mdcr_stdzd_amt,Year,filename,tot_rndrng_prvdrs_bio,tot_benes_bio,tot_srvcs_bio,tot_bene_day_srvcs_bio,avg_sbmtd_chrg_bio,avg_mdcr_alowd_amt_bio,avg_mdcr_pymt_amt_bio,avg_mdcr_stdzd_amt_bio,tot_rndrng_prvdrs_share,tot_benes_share,tot_srvcs_share,tot_bene_day_srvcs_share,ActualEarnedPremiums,NumberofLivesCovered,Total,Medigap_Share,MA_Covered,MA_Share,state_id,hcpcs_id,tot_mdcr_pymt_amt_share
State,02,ALASKA,J1442,"Injection, filgrastim (g-csf), 1 microgram",filgrastim (g-csf),Y,O,15,47,76860,182,1.8291256,0.94714379,0.7626974,0.7626974,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,23185631,12376,73125,.1692444444444444,56,0.000765226,ALASKA,J1442,0
State,02,ALASKA,J1745,"Injection infliximab, 10 mg",infliximab,Y,O,15,95,23826,448,219.74574,78.589333,62.492775,64.238899,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,25363779,13345,76714,.1739578173475506,93,0.001210827,ALASKA,J1745,0
State,02,ALASKA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,23,432,14383,1229,152.99928,70.309608,56.001389,56.206203,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,25363779,13345,76714,.1739578173475506,93,0.001210827,ALASKA,J9035,0
State,02,ALASKA,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,3,21,363,73,881.54272,367.79144,293.85806,305.32813,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,25363779,13345,76714,.1739578173475506,93,0.001210827,ALASKA,J2778,0
State,02,ALASKA,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,21,86,281,281,9797.5283,3833.4263,3054.3223,3078.8606,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,25363779,13345,76714,.1739578173475506,93,0.001210827,ALASKA,J2505,0
State,02,ALASKA,J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",filgrastim (g-csf),Y,O,16,28,44040,101,1.9785013,0.98722571,0.78734988,0.79029816,2016,mup_phy_r19_p04_v10_d16_geo.csv,4,15,22500,57,0.21000001,0.1278687,0.10187886,0.10187886,0.2,0.3488372,0.33814248,0.3607595,25363779,13345,76714,.1739578173475506,93,0.001210827,ALASKA,J1442,0.062008392
State,02,ALASKA,J9355,"Injection, trastuzumab, 10 mg",trastuzumab,Y,O,16,25,11333,267,212.5146,85.054672,67.763893,72.021019,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,25363779,13345,76714,.1739578173475506,93,0.001210827,ALASKA,J9355,0
State,02,ALASKA,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,19,95,22566,396,219.09962,80.268944,63.83955,67.463409,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,28408212,14656,80134,.1828936531310056,655,0.008107539,ALASKA,J1745,0
State,02,ALASKA,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,22,85,322,322,9793.7061,4156.8105,3310.5386,3310.5386,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,28408212,14656,80134,.1828936531310056,655,0.008107539,ALASKA,J2505,0
State,02,ALASKA,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,10,12,1710,62,39.665966,12.722234,9.9266787,10.143106,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,28408212,14656,80134,.1828936531310056,655,0.008107539,ALASKA,J0885,0
State,02,ALASKA,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,4,18,300,61,656.79999,367.32614,293.67236,298.86945,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,28408212,14656,80134,.1828936531310056,655,0.008107539,ALASKA,J2778,0
State,02,ALASKA,J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",filgrastim (g-csf),Y,O,13,33,47881,109,2.2776675,0.9902851,0.78891981,0.78891981,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,28408212,14656,80134,.1828936531310056,655,0.008107539,ALASKA,J1442,0
State,02,ALASKA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,23,439,18760,1362,164.35069,72.726807,57.940853,58.375801,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,28408212,14656,80134,.1828936531310056,655,0.008107539,ALASKA,J9035,0
State,02,ALASKA,J9355,"Injection, trastuzumab, 10 mg",trastuzumab,Y,O,17,37,12779,322,214.20869,89.163712,71.139526,76.596634,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,28408212,14656,80134,.1828936531310056,655,0.008107539,ALASKA,J9355,0
State,02,ALASKA,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,16,14,2902,89,31.906485,12.458432,9.875989,9.875989,2018,mup_phy_r20_p04_v10_d18_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,31910433,16158,84069,0.192199265,746,0.008795614,ALASKA,J0885,0
State,02,ALASKA,J9355,"Injection, trastuzumab, 10 mg",trastuzumab,Y,O,19,28,11695,281,230.73103,97.14962,77.597969,80.789246,2018,mup_phy_r20_p04_v10_d18_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,31910433,16158,84069,0.192199265,746,0.008795614,ALASKA,J9355,0
State,02,ALASKA,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,19,89,21501,380,220.07481,80.015839,63.699043,64.953033,2018,mup_phy_r20_p04_v10_d18_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,31910433,16158,84069,0.192199265,746,0.008795614,ALASKA,J1745,0
State,02,ALASKA,J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",filgrastim (g-csf),Y,O,9,34,66480,164,2.0252707,0.99653071,0.78496796,0.78496796,2018,mup_phy_r20_p04_v10_d18_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,31910433,16158,84069,0.192199265,746,0.008795614,ALASKA,J1442,0
State,02,ALASKA,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,19,69,231,231,10993.825,4470.8555,3561.6814,3577.7869,2018,mup_phy_r20_p04_v10_d18_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,31910433,16158,84069,0.192199265,746,0.008795614,ALASKA,J2505,0
State,02,ALASKA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,23,261,14293,747,149.44763,76.482544,60.910114,61.149662,2018,mup_phy_r20_p04_v10_d18_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,31910433,16158,84069,0.192199265,746,0.008795614,ALASKA,J9035,0
State,02,ALASKA,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,4,50,355,71,546.17059,369.12357,294.09872,294.09872,2018,mup_phy_r20_p04_v10_d18_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,31910433,16158,84069,0.192199265,746,0.008795614,ALASKA,J2778,0
State,02,ALASKA,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,16,11,4761,111,35.149391,11.476106,9.082058,9.0820608,2019,mup_phy_r21_p04_v10_d19_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,34336025,17064,87774,.1944083669423747,802,0.009054371,ALASKA,J0885,0
State,02,ALASKA,J9312,"Injection, rituximab, 10 mg",rituximab,Y,O,22,124,33236,404,207.68579,91.752533,73.12175,74.625809,2019,mup_phy_r21_p04_v10_d19_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,34336025,17064,87774,.1944083669423747,802,0.009054371,ALASKA,J9312,0
State,02,ALASKA,J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",filgrastim (g-csf),Y,O,9,18,16801,51,1.8126504,0.98165822,0.77234393,0.77234393,2019,mup_phy_r21_p04_v10_d19_geo.csv,11,26,97440,212,0.12697722,0.059468485,0.047093175,0.047093175,0.55000001,0.59090906,0.8529337,0.80608368,34336025,17064,87774,.1944083669423747,802,0.009054371,ALASKA,J1442,0.26124582
State,02,ALASKA,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,20,94,24850,418,225.2531,64.655357,51.541687,54.629398,2019,mup_phy_r21_p04_v10_d19_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,34336025,17064,87774,.1944083669423747,802,0.009054371,ALASKA,J1745,0
State,02,ALASKA,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,20,73,217,217,9626.0039,4280.5347,3409.7417,3409.7417,2019,mup_phy_r21_p04_v10_d19_geo.csv,9,12,492,41,54.185364,34.628304,27.684866,27.684866,0.31034482,0.14117648,0.6939351,0.15891473,34336025,17064,87774,.1944083669423747,802,0.009054371,ALASKA,J2505,0.018076075
State,02,ALASKA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,22,393,11880,1099,189.90825,78.468735,62.589176,64.062683,2019,mup_phy_r21_p04_v10_d19_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,34336025,17064,87774,.1944083669423747,802,0.009054371,ALASKA,J9035,0
State,02,ALASKA,J9355,"Injection, trastuzumab, 10 mg",trastuzumab,Y,O,17,29,9498,216,201.77936,102.98863,82.138214,84.22905,2019,mup_phy_r21_p04_v10_d19_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,34336025,17064,87774,.1944083669423747,802,0.009054371,ALASKA,J9355,0
State,02,ALASKA,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,3,16,217,46,749.80646,351.99808,279.64319,279.64319,2019,mup_phy_r21_p04_v10_d19_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,34336025,17064,87774,.1944083669423747,802,0.009054371,ALASKA,J2778,0
State,02,ALASKA,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,23,61,19771,334,180.77594,51.912964,41.407875,41.4841,2020,mup_phy_r22_p05_v10_d20_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,37973166,17922,91685,0.195473633,895,0.009667315,ALASKA,J1745,0
State,02,ALASKA,J9312,"Injection, rituximab, 10 mg",rituximab,Y,O,21,91,24728,318,213.4417,90.251816,72.165733,72.862411,2020,mup_phy_r22_p05_v10_d20_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,37973166,17922,91685,0.195473633,895,0.009667315,ALASKA,J9312,0
State,02,ALASKA,J9355,"Injection, trastuzumab, excludes biosimilar, 10 mg",trastuzumab,Y,O,16,29,10624,218,207.27344,102.53885,81.885567,80.815025,2020,mup_phy_r22_p05_v10_d20_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,37973166,17922,91685,0.195473633,895,0.009667315,ALASKA,J9355,0
State,02,ALASKA,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,3,26,320,63,519.67499,332.69464,265.94064,267.0325,2020,mup_phy_r22_p05_v10_d20_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,37973166,17922,91685,0.195473633,895,0.009667315,ALASKA,J2778,0
State,02,ALASKA,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,15,72,219,219,11598.242,3886.3567,3104.2864,3061.6797,2020,mup_phy_r22_p05_v10_d20_geo.csv,10,18,552,46,52.695656,30.389994,24.256012,23.917509,0.40000001,0.2,0.71595329,0.17358491,37973166,17922,91685,0.195473633,895,0.009667315,ALASKA,J2505,0.019314451
State,02,ALASKA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,19,104,13307,521,181.95175,78.07251,62.347851,61.404343,2020,mup_phy_r22_p05_v10_d20_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,37973166,17922,91685,0.195473633,895,0.009667315,ALASKA,J9035,0
State,02,ALASKA,J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",filgrastim (g-csf),Y,O,7,15,13620,37,1.9856828,0.93095005,0.74321878,0.7359097,2020,mup_phy_r22_p05_v10_d20_geo.csv,14,37,86880,193,0.21021964,0.11057355,0.088134378,0.086844735,0.66666669,0.71153843,0.86447763,0.83913046,37973166,17922,91685,0.195473633,895,0.009667315,ALASKA,J1442,0.43066481
State,02,ALASKA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,20,268,16282,827,181.75684,71.964554,57.602924,56.542782,2021,mup_phy_r23_p05_v10_d21_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,41467170,19035,95088,.2001829883897022,1116,0.011600349,ALASKA,J9035,0
State,02,ALASKA,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,13,12,2391,81,36.984173,8.4486866,6.6290212,6.4964285,2021,mup_phy_r23_p05_v10_d21_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,41467170,19035,95088,.2001829883897022,1116,0.011600349,ALASKA,J0885,0
State,02,ALASKA,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,4,22,384,80,600.4375,314.7973,255.09151,249.98982,2021,mup_phy_r23_p05_v10_d21_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,41467170,19035,95088,.2001829883897022,1116,0.011600349,ALASKA,J2778,0
State,02,ALASKA,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,16,58,179,179,12071.126,2729.3928,2190.0007,2146.2004,2021,mup_phy_r23_p05_v10_d21_geo.csv,12,45,1752,146,51.126369,24.443827,19.66716,19.351501,0.42857143,0.43689319,0.9073019,0.44923076,41467170,19035,95088,.2001829883897022,1116,0.011600349,ALASKA,J2505,0.080796085
State,02,ALASKA,J9312,"Injection, rituximab, 10 mg",rituximab,Y,O,17,81,23542,296,199.80717,88.93856,71.178902,69.76123,2021,mup_phy_r23_p05_v10_d21_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,41467170,19035,95088,.2001829883897022,1116,0.011600349,ALASKA,J9312,0
State,02,ALASKA,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,18,79,27334,472,186.17291,41.607655,33.572529,33.064663,2021,mup_phy_r23_p05_v10_d21_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,41467170,19035,95088,.2001829883897022,1116,0.011600349,ALASKA,J1745,0
State,02,ALASKA,J9355,"Injection, trastuzumab, excludes biosimilar, 10 mg",trastuzumab,Y,O,15,33,10830,231,217.261,90.667282,72.788666,71.660408,2021,mup_phy_r23_p05_v10_d21_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,41467170,19035,95088,.2001829883897022,1116,0.011600349,ALASKA,J9355,0
State,02,ALASKA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,21,257,16647,645,159.0414,65.352013,52.047432,51.62521,2022,mup_phy_r24_p05_v10_d22_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,44863953,20208,97838,.2065455140129602,1301,0.013122989,ALASKA,J9035,0
State,02,ALASKA,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,4,18,328,67,636.58539,262.871,211.22755,226.32381,2022,mup_phy_r24_p05_v10_d22_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,44863953,20208,97838,.2065455140129602,1301,0.013122989,ALASKA,J2778,0
State,02,ALASKA,J9355,"Injection, trastuzumab, excludes biosimilar, 10 mg",trastuzumab,Y,O,14,28,7845,177,193.53156,85.882011,68.501396,67.922173,2022,mup_phy_r24_p05_v10_d22_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,44863953,20208,97838,.2065455140129602,1301,0.013122989,ALASKA,J9355,0
State,02,ALASKA,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,18,88,28690,493,197.57028,35.625816,28.315323,28.473711,2022,mup_phy_r24_p05_v10_d22_geo.csv,13,14,3990,60,22.641705,3.4335446,2.7375541,2.7233803,0.41935483,0.13725491,0.12209302,0.10849909,44863953,20208,97838,.2065455140129602,1301,0.013122989,ALASKA,J1745,0.013267315
State,02,ALASKA,J9312,"Injection, rituximab, 10 mg",rituximab,Y,O,19,77,22583,291,203.315,79.047707,63.081966,63.696285,2022,mup_phy_r24_p05_v10_d22_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,44863953,20208,97838,.2065455140129602,1301,0.013122989,ALASKA,J9312,0
State,02,ALASKA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,20,224,16215,717,164.26599,70.737968,56.327816,56.376167,2023,mup_phy_r25_p05_v20_d23_geo.csv,9,17,4703,63,17.812109,2.4113739,1.9212565,1.9212567,0.31034482,0.070539422,0.22483028,0.080769233,47949949,20974,100954,.2077579887869723,1522,0.014852258,ALASKA,J9035,0.009795919
State,02,ALASKA,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,18,99,34124.5,581,188.82069,32.727795,26.035593,26.354347,2023,mup_phy_r25_p05_v20_d23_geo.csv,15,15,3910,65,9.8678474,1.6064882,1.2722909,1.2722911,0.45454547,0.13157895,0.1028014,0.1006192,47949949,20974,100954,.2077579887869723,1522,0.014852258,ALASKA,J1745,0.005568068
State,02,ALASKA,J9312,"Injection, rituximab, 10 mg",rituximab,Y,O,19,75,17512,222,193.18861,78.197594,62.288651,63.250298,2023,mup_phy_r25_p05_v20_d23_geo.csv,15,37,8499,102,50.036732,5.826849,4.6410069,4.6903505,0.44117647,0.33035713,0.32674637,0.31481481,47949949,20974,100954,.2077579887869723,1522,0.014852258,ALASKA,J9312,0.034898624
State,02,ALASKA,J9355,"Injection, trastuzumab, excludes biosimilar, 10 mg",trastuzumab,Y,O,15,28,8953,191,209.1337,79.892082,63.64492,63.644936,2023,mup_phy_r25_p05_v20_d23_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,47949949,20974,100954,.2077579887869723,1522,0.014852258,ALASKA,J9355,0
State,04,ARIZONA,J1442,"Injection, filgrastim (g-csf), 1 microgram",filgrastim (g-csf),Y,O,166,740,2782929,6598,2.4690216,0.97214025,0.77279168,0.77306616,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,551000125,257406,1040717,.2473352506012682,425214,.2900641298942447,ARIZONA,J1442,0
State,04,ARIZONA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,204,4406,256813,16930,139.61717,67.049385,53.378159,53.410042,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,551000125,257406,1040717,.2473352506012682,425214,.2900641298942447,ARIZONA,J9035,0
State,04,ARIZONA,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,174,2281,8659,8659,8323.3096,3520.5662,2803.9939,2805.6448,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,551000125,257406,1040717,.2473352506012682,425214,.2900641298942447,ARIZONA,J2505,0
State,04,ARIZONA,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,243,1592,350829,11177,23.680447,11.857597,9.3880262,9.3883133,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,551000125,257406,1040717,.2473352506012682,425214,.2900641298942447,ARIZONA,J0885,0
State,04,ARIZONA,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,47,3343,96201,17285,453.3092,386.35126,307.79279,307.79279,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,551000125,257406,1040717,.2473352506012682,425214,.2900641298942447,ARIZONA,J2778,0
State,04,ARIZONA,J9355,"Injection, trastuzumab, 10 mg",trastuzumab,Y,O,150,357,112499,3053,166.28535,82.978996,66.107971,66.107971,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,551000125,257406,1040717,.2473352506012682,425214,.2900641298942447,ARIZONA,J9355,0
State,04,ARIZONA,J1745,"Injection infliximab, 10 mg",infliximab,Y,O,86,934,204238,4670,107.83168,73.772156,58.728851,58.728851,2015,mup_phy_r19_p04_v10_d15_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,551000125,257406,1040717,.2473352506012682,425214,.2900641298942447,ARIZONA,J1745,0
State,04,ARIZONA,J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",filgrastim (g-csf),Y,O,151,386,954966,2324,2.3004587,0.97160858,0.76844931,0.78446418,2016,mup_phy_r19_p04_v10_d16_geo.csv,128,510,1818650,4319,0.25091949,0.10986667,0.087562397,0.088218883,0.45878136,0.5691964,0.65569639,0.65015805,607329981,284584,1080401,.2634059020678433,442027,.2903434513816088,ARIZONA,J1442,0.17830864
State,04,ARIZONA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,204,2704,255192,11202,144.33118,69.498062,55.322384,56.084072,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,607329981,284584,1080401,.2634059020678433,442027,.2903434513816088,ARIZONA,J9035,0
State,04,ARIZONA,J9355,"Injection, trastuzumab, 10 mg",trastuzumab,Y,O,155,390,122616,3304,169.96783,87.661591,69.839279,70.904083,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,607329981,284584,1080401,.2634059020678433,442027,.2903434513816088,ARIZONA,J9355,0
State,04,ARIZONA,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,42,3209,100127,17496,423.42947,377.72131,300.87958,302.09183,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,607329981,284584,1080401,.2634059020678433,442027,.2903434513816088,ARIZONA,J2778,0
State,04,ARIZONA,J1745,"Injection infliximab, 10 mg",infliximab,Y,O,77,1007,213085,4907,114.2614,78.989967,62.872234,64.04438,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,607329981,284584,1080401,.2634059020678433,442027,.2903434513816088,ARIZONA,J1745,0
State,04,ARIZONA,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,183,2217,8541,8541,8804.7744,3829.3591,3050.4968,3085.6304,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,607329981,284584,1080401,.2634059020678433,442027,.2903434513816088,ARIZONA,J2505,0
State,04,ARIZONA,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,244,1544,351290,10541,23.624287,12.148664,9.6167545,9.7108383,2016,mup_phy_r19_p04_v10_d16_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,607329981,284584,1080401,.2634059020678433,442027,.2903434513816088,ARIZONA,J0885,0
State,04,ARIZONA,J2778,"Injection, ranibizumab, 0.1 mg",ranibizumab,Y,O,44,3078,102359,17585,408.81482,371.50772,295.86383,296.94101,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,658525751,306724,1122760,.2731875022266557,463152,.2920414247448787,ARIZONA,J2778,0
State,04,ARIZONA,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,75,1036,229016,5232,116.3421,82.140778,65.392494,66.874321,2017,mup_phy_r19_p04_v10_d17_geo.csv,5,41,4210,101,23.651648,8.8902149,7.083262,7.0832644,0.0625,0.038068708,0.01805116,0.018938683,658525751,306724,1122760,.2731875022266557,463152,.2920414247448787,ARIZONA,J1745,0.001987274
State,04,ARIZONA,J9035,"Injection, bevacizumab, 10 mg",bevacizumab,Y,O,200,2457,222027,10391,146.09004,71.820702,57.1511,58.01083,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,658525751,306724,1122760,.2731875022266557,463152,.2920414247448787,ARIZONA,J9035,0
State,04,ARIZONA,J1442,"Injection, filgrastim (g-csf), excludes biosimilars, 1 microgram",filgrastim (g-csf),Y,O,73,119,286687,743,1.8854862,0.97735739,0.77493656,0.78506273,2017,mup_phy_r19_p04_v10_d17_geo.csv,127,601,2003591,4754,0.22376479,0.081363834,0.064485051,0.064895585,0.63499999,0.83472222,0.87482435,0.86483538,658525751,306724,1122760,.2731875022266557,463152,.2920414247448787,ARIZONA,J1442,0.36771259
State,04,ARIZONA,J9355,"Injection, trastuzumab, 10 mg",trastuzumab,Y,O,140,386,114436,2933,178.1414,92.588814,73.746658,75.005684,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,658525751,306724,1122760,.2731875022266557,463152,.2920414247448787,ARIZONA,J9355,0
State,04,ARIZONA,J0885,"Injection, epoetin alfa, (for non-esrd use), 1000 units",epoetin alfa,Y,O,228,1514,321854,9556,25.368263,12.749568,10.103641,10.275031,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,658525751,306724,1122760,.2731875022266557,463152,.2920414247448787,ARIZONA,J0885,0
State,04,ARIZONA,J2505,"Injection, pegfilgrastim, 6 mg",pegfilgrastim,Y,O,169,1995,7514,7514,9749.4443,4104.0259,3269.428,3309.8149,2017,mup_phy_r19_p04_v10_d17_geo.csv,0,0,0,0,0,0,0,0,0,0,0,0,658525751,306724,1122760,.2731875022266557,463152,.2920414247448787,ARIZONA,J2505,0
State,04,ARIZONA,J1745,"Injection, infliximab, excludes biosimilar, 10 mg",infliximab,Y,O,83,983,222511,4932,139.25459,80.524055,64.133087,65.293709,2018,mup_phy_r20_p04_v10_d18_geo.csv,30,108,10913,293,24.482212,13.799165,10.965151,10.965151,0.26548672,0.098991752,0.046751834,0.056076556,712671776,325876,1163265,.2801390912646731,486488,.2948853555653483,ARIZONA,J1745,0.008315695
